CC ID,D NID,TITLE,CG TITLE,CATEGORY,CATEGORY ID,EVENT DATE,PRODUCER,PRODUCER ID,PROJECT,PROJECT ID,RUNTIME,TVGUIDE,DISTRIBUTION AGREEMENT,SHOW TYPE,PRODUCTION LOCATION,FILLER,FILLER END DATE,CAN,SAFE HARBOR,COMMENTS
7435,8516,Ghetto Rise Media - Series - Winter 2015 - Episode 14,Ghetto Rise Media - Series - Winter 2015 - Episode 14,Arts & Entertainment,1,2014-11-28T00:00:00,Elijah Jefferson,69,Ghetto Rise Media - Series,58,3510,,,,,,,,,
7436,8517,The Hidden Truth - Winter Series 2015 - Episode 1,The Hidden Truth - Winter Series 2015 - Episode 1,Arts & Entertainment,1,2014-11-28T00:00:00,Joseph Watson,91,SharkBite Improv,524,3510,,,,,,,,,
7437,8518,The Hidden Truth - Winter Series 2015 - Episode 2,The Hidden Truth - Gentiles,Spiritual,7,2014-11-28T00:00:00,Joseph Watson,91,The Hidden Truth,80,3496,,,,,,,,,
7438,8519,The Hidden Truth - Winter Series 2015 - Episode 3,The Hidden Truth - Women of Christ,Spiritual,7,2014-11-28T00:00:00,Joseph Watson,91,The Hidden Truth,80,3470,,,,,,,,,
7439,8520,A Meeting with Gangaji - Winter 2015 - Episode 1,A Meeting with Gangaji - Winter 2015 - Ep1 11-1 Just Present 01/01/2015,Spiritual,7,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3480,,,,,,,,,
7440,8521,A Meeting with Gangaji - Winter 2015 - Episode 2,A Meeting with Gangaji - Winter 2015 - Ep2 11-2 This is Awareness Too 01/08/2015,Spiritual,7,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3480,,,,,,,,,
7441,8522,A Meeting with Gangaji - Winter 2015 - Episode 3,A Meeting with Gangaji - Winter 2015 - Ep3 11-4 Direct Inquiry 01/15/2015,Spiritual,7,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3480,,,,,,,,,
7442,8523,A Meeting with Gangaji - Winter 2015 - Episode 4,A Meeting with Gangaji - Winter 2015 - Ep4 11-5 Truth of Being 01/22/2015,Spiritual,7,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3480,,,,,,,,,
7443,8524,A Meeting with Gangaji - Winter 2015 - Episode 5,A Meeting with Gangaji - Winter 2015 - Ep5 11-6 True Meeting 01/29/2015,Spiritual,7,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3480,,,,,,,,,
7444,8525,A Meeting with Gangaji - Winter 2015 - Episode 6,A Meeting with Gangaji - 11-7 Awareness,Spiritual,7,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3480,,,,,,,,,
7445,8526,A Meeting with Gangaji - Winter 2015 - Episode 7,A Meeting with Gangaji - 11-8 Grace,Spiritual,7,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3480,,,,,,,,,
7446,8527,A Meeting with Gangaji - Winter 2015 - Episode 8,A Meeting with Gangaji -11-9 Not Nothing,Spiritual,7,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3480,,,,,,,,,
7447,8528,A Meeting with Gangaji - Winter 2015 - Episode 9,A Meeting with Gangaji - Winter 2015 - Ep 9 11-10 Name of Truth 02/19/2015,Spiritual,7,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3480,,,,,,,,,
7448,8529,A Meeting with Gangaji - Winter 2015 - Episode 10,A Meeting with Gangaji - Winter 2015 - Ep10 11-11 Meeting the Abyss 03/05/2015,Spiritual,7,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3480,,,,,,,,,
7449,8530,A Meeting with Gangaji - Winter 2015 - Episode 11,A Meeting with Gangaji - Winter 2015 - Ep 11 11-12 Radiance 03/12/2015,Spiritual,7,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3480,,,,,,,,,
7450,8531,A Meeting with Gangaji - Winter 2015 - Episode 12,A Meeting with Gangaji - Winter 2015 - Ep 12 10-1 What Do You Want 03/19/2015,Spiritual,7,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3480,,,,,,,,,
7451,8532,A Meeting with Gangaji - Winter 2015 - Episode 13,A Meeting with Gangaji - Winter 2015 - Ep13 10-2 Choice to Stop 03/26/2015,Spiritual,7,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3480,,,,,,,,,
7452,8533,A Meeting with Gangaji - Winter 2015 - Episode 14,A Meeting with Gangaji - Winter 2015 - Episode 14,Arts & Entertainment,1,2014-11-28T00:00:00,Richard Ballou,60,A Meeting with Gangaji,49,3510,,,,,,,,,
7453,8534,David Little's Short Laughs - Winter 2015 - Episode 1,David Little's Short Laughs - Winter 2015 - Episode 1,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3420,,,,,,,,,
7454,8535,David Little's Short Laughs - Winter 2015 - Episode 2,David Little's Short Laughs - Winter 2015 - Episode 2,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3510,,,,,,,,,
7455,8536,David Little's Short Laughs - Winter 2015 - Episode 3,David Little's Short Laughs - Winter 2015 - Episode 3,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3448,,,,,,,,,
7456,8537,David Little's Short Laughs - Winter 2015 - Episode 4,David Little's Short Laughs - Winter 2015 - Episode 4,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3510,,,,,,,,,
7457,8538,David Little's Short Laughs - Winter 2015 - Episode 5,David Little's Short Laughs - Winter 2015 - Episode 5,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3510,"Stand Up Comedy, Street Comedy and Dance",,,,,"Thursday, November 5, 2054",,,
7458,8539,David Little's Short Laughs - Winter 2015 - Episode 6,David Little's Short Laughs - Winter 2015 - Episode 6,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3479,,,,,,,,,
7459,8540,David Little's Short Laughs - Winter 2015 - Episode 7,David Little's Short Laughs - Winter 2015 - Episode 7,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3506,,,,,,,,,
7460,8541,David Little's Short Laughs - Winter 2015 - Episode 8,David Little's Short Laughs - Winter 2015 - Episode 8,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3501,,,,,,,,,
7461,8542,David Little's Short Laughs - Winter 2015 - Episode 9,David Little's Short Laughs - Winter 2015 - Episode 5,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3510,,,,,,,,,
7462,8543,David Little's Short Laughs - Winter 2015 - Episode 10,David Little's Short Laughs,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3510,,,,,,,,,
7463,8544,David Little's Short Laughs - Winter 2015 - Episode 11,David Little's Short Laughs,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3510,,,,,,,,,
7464,8545,David Little's Short Laughs - Winter 2015 - Episode 12,David Little's Short Laughs - Winter 2015 - Episode 12,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3503,,,,,,,,,
7465,8546,David Little's Short Laughs - Winter 2015 - Episode 13,David Little's Short Laughs,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3510,,,,,,,,,
7466,8547,David Little's Short Laughs - Winter 2015 - Episode 14,David Little's Short Laughs - Winter 2015 - Episode 14,Arts & Entertainment,1,2014-11-28T00:00:00,David Little,52,David Little's Short Laughs,41,3510,,,,,,,,,
7467,8548,City Lights Show - Series - Winter 2015 - Episode 1 Music Education!,City Lights Show - Music Education!,Community Info,3,2014-11-28T00:00:00,Carolyn Brunett,67,City Lights Show - Series,56,1664,,,,,,,,,
7468,8549,City Lights Show - Series - Winter 2015 - Episode 2 1/9 All Along The Water Tower,City Lights Show-All Along The Water Tower,Community Info,3,2014-11-28T00:00:00,Carolyn Brunett,67,City Lights Show - Series,56,1703,,,,,,"Thursday, November 5, 2054",,,
7469,8550,City Lights Show - Series - Winter 2015 - Episode 3 cancelled,City Lights Show - Series - Winter 2015 - Episode 3,Arts & Entertainment,1,2014-11-28T00:00:00,Carolyn Brunett,67,SharkBite Improv,524,1710,,,,,,,,,
7470,8551,City Lights Show - Series - Winter 2015 - Episode 4 MoveToAmend.org,City Lights Show - MoveToAmend.org,Arts & Entertainment,1,2014-11-28T00:00:00,Carolyn Brunett,67,City Lights Show - Series,56,1710,,,,,,,,,
7471,8552,City Lights Show - Series - Winter 2015 - Episode 5  Keystone Pipeline 2015,City Lights Show - Series - Keystone Pipeline 2015,Arts & Entertainment,1,2014-11-28T00:00:00,Carolyn Brunett,67,City Lights Show - Series,56,1706,Nebraska residents fight the proposed XL Keystone pipeline and the Portland Old Time Music Gathering.,,,,,"Wednesday, November 16, 2016",,,
7472,8553,City Lights Show - Series - Winter 2015 - Episode 6 House of Cans,City Lights Show -House of Cans,Community Info,3,2014-11-28T00:00:00,Carolyn Brunett,67,City Lights Show - Series,56,1710,,,,,,"Wednesday, November 16, 2016",,,
7473,8554,City Lights Show - Series - Winter 2015 - Episode 7 2/13 music valentine,City Lights Show -music valentine,Community Info,3,2014-11-28T00:00:00,Carolyn Brunett,67,City Lights Show - Series,56,1667,,,,,,,,,
7474,8555,City Lights Show - Series - Winter 2015 - Episode 8 Bike Generators!,City Lights Show -Bike Generators!,Community Info,3,2014-11-28T00:00:00,Carolyn Brunett,67,City Lights Show - Series,56,1692,,,,,,,,,
7475,8556,City Lights Show - Series - Winter 2015 - Episode 9 Oregon Bears,City Lights Show -Oregon Bears,Community Info,3,2014-11-28T00:00:00,Carolyn Brunett,67,City Lights Show - Series,56,1673,,,,,,"Wednesday, November 16, 2016",,,
7476,8557,City Lights Show - Series - Winter 2015 - Episode 10 Mas Music,City Lights Show - Mas Music,Community Info,3,2014-11-28T00:00:00,Carolyn Brunett,67,City Lights Show - Series,56,1689,,,,,,"Wednesday, November 16, 2016",,,
7477,8558,City Lights Show - Series - Winter 2015 - Episode 11 3/13 United Neighborhoods for Reform,City Lights Show - United Neighborhoods for Reform,Public Affairs,6,2014-11-28T00:00:00,Carolyn Brunett,67,City Lights Show - Series,56,1687,,,,,,,,,
7478,8559,City Lights Show - Series - Winter 2015 - Episode 12,City Lights Show - Portland Olde World Puppet Theatre and Museum,Public Affairs,6,2014-11-28T00:00:00,Carolyn Brunett,67,City Lights Show - Series,56,1709,,,,,,,,,
7479,8560,City Lights Show - Series - Winter 2015 - Episode 13 PortlandFruit.Org,City Lights Show -PortlandFruit.Org,Community Info,3,2014-11-28T00:00:00,Carolyn Brunett,67,City Lights Show - Series,56,1701,,,,,,,,,
7480,8561,City Lights Show - Series - Winter 2015 - Episode 14,City Lights Show - Series - Winter 2015 - Episode 14,Arts & Entertainment,1,2014-11-28T00:00:00,Carolyn Brunett,67,City Lights Show - Series,56,1710,,,,,,,,,
7481,8562,NTD English - Winter 2015 - Episode 1,NTD English - Winter 2015 - Episode 1,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7482,8563,NTD English - Winter 2015 - Episode 2,NTD English 23,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,NTD English,42,3453,,,,,,,,,
7483,8564,NTD English - Winter 2015 - Episode 3 cancelled,NTD English - Winter 2015 - Episode 3,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7484,8565,NTD English - Winter 2015 - Episode 4 cancelled,NTD English - Winter 2015 - Episode 4,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7485,8566,NTD English - Winter 2015 - Episode 5,NTD English - Winter 2015 - Episode 5,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7486,8567,NTD English - Winter 2015 - Episode 6,NTD English - Winter 2015 - Episode 6,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7487,8568,NTD English - Winter 2015 - Episode 7,NTD English - Winter 2015 - Episode 7,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7488,8569,NTD English - Winter 2015 - Episode 8,NTD English - Winter 2015 - Episode 8,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7489,8570,NTD English - Winter 2015 - Episode 9,NTD English - Winter 2015 - Episode 9,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7490,8571,NTD English - Winter 2015 - Episode 10,NTD English - Winter 2015 - Episode 10,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7491,8572,NTD English - Winter 2015 - Episode 11,NTD English - Winter 2015 - Episode 11,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7492,8573,NTD English - Winter 2015 - Episode 12,NTD English - Winter 2015 - Episode 12,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7493,8574,NTD English - Winter 2015 - Episode 13,NTD English - Winter 2015 - Episode 13,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7494,8575,NTD English - Winter 2015 - Episode 14,NTD English - Winter 2015 - Episode 14,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,NTD English,42,3510,,,,,,,,,
7495,8576,NTD News - Winter 2015 - Episode 1,NTD News - Winter 2015 - Episode 1,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7496,8577,NTD News - Winter 2015 - Episode 2,NTD News 23,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,NTD News,33,3577,,,,,,,,,
7497,8578,NTD News - Winter 2015 - Episode 3 cancelled,NTD News - Winter 2015 - Episode 3,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7498,8579,NTD News - Winter 2015 - Episode 4 cancelled,NTD News - Winter 2015 - Episode 4,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7499,8580,NTD News - Winter 2015 - Episode 5,NTD News - Winter 2015 - Episode 5,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7500,8581,NTD News - Winter 2015 - Episode 6,NTD News - Winter 2015 - Episode 6,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7501,8582,NTD News - Winter 2015 - Episode 7,NTD News - Winter 2015 - Episode 7,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7502,8583,NTD News - Winter 2015 - Episode 8,NTD News - Winter 2015 - Episode 8,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7503,8584,NTD News - Winter 2015 - Episode 9,NTD News - Winter 2015 - Episode 9,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7504,8585,NTD News - Winter 2015 - Episode 10,NTD News - Winter 2015 - Episode 10,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7505,8586,NTD News - Winter 2015 - Episode 11,NTD News - Winter 2015 - Episode 11,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7506,8587,NTD News - Winter 2015 - Episode 12,NTD News - Winter 2015 - Episode 12,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7507,8588,NTD News - Winter 2015 - Episode 13,NTD News - Winter 2015 - Episode 13,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7508,8589,NTD News - Winter 2015 - Episode 14,NTD News - Winter 2015 - Episode 14,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,NTD News,33,3510,,,,,,,,,
7509,8590,NTDTV Chinese - Winter 2015 - Episode 1,NTDTV Chinese - Winter 2015 - Episode 1,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7510,8591,NTDTV Chinese - Winter 2015 - Episode 2,NTDTV Chinese 23,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,NTDTV Chinese,52,3399,,,,,,,,,
7511,8592,NTDTV Chinese - Winter 2015 - Episode 3 cancelled,NTDTV Chinese - Winter 2015 - Episode 3,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7512,8593,NTDTV Chinese - Winter 2015 - Episode 4 cancelled,NTDTV Chinese - Winter 2015 - Episode 4,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7513,8594,NTDTV Chinese - Winter 2015 - Episode 5,NTDTV Chinese - Winter 2015 - Episode 5,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7514,8595,NTDTV Chinese - Winter 2015 - Episode 6,NTDTV Chinese - Winter 2015 - Episode 6,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7515,8596,NTDTV Chinese - Winter 2015 - Episode 7,NTDTV Chinese - Winter 2015 - Episode 7,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7516,8597,NTDTV Chinese - Winter 2015 - Episode 8,NTDTV Chinese - Winter 2015 - Episode 8,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7517,8598,NTDTV Chinese - Winter 2015 - Episode 9,NTDTV Chinese - Winter 2015 - Episode 9,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7518,8599,NTDTV Chinese - Winter 2015 - Episode 10,NTDTV Chinese - Winter 2015 - Episode 10,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7519,8600,NTDTV Chinese - Winter 2015 - Episode 11,NTDTV Chinese - Winter 2015 - Episode 11,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7520,8601,NTDTV Chinese - Winter 2015 - Episode 12,NTDTV Chinese - Winter 2015 - Episode 12,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7521,8602,NTDTV Chinese - Winter 2015 - Episode 13,NTDTV Chinese - Winter 2015 - Episode 13,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,SharkBite Improv,524,3510,,,,,,,,,
7522,8603,NTDTV Chinese - Winter 2015 - Episode 14,NTDTV Chinese - Winter 2015 - Episode 14,Arts & Entertainment,1,2014-11-28T00:00:00,Angela Vetanen,256,NTDTV Chinese,52,3510,,,,,,,,,
7523,8604,NW Songwriter Sessions Series - Winter 2015 - Episode 1 Michael Dulin,NW Songwriter Sessions Series - Michael Dulin,Arts & Entertainment,1,2014-11-28T00:00:00,Tom Phillips,132,NW Songwriter Sessions Series,341,1800,,,,,,,,,
7524,8605,NW Songwriter Sessions Series - Winter 2015 - Episode 2 Kristen Grainger & Dan Wetzel,NW Songwriter Sessions Series - Kristen Grainger & Dan Wetzel,Arts & Entertainment,1,2014-11-28T00:00:00,Tom Phillips,132,NW Songwriter Sessions Series,341,1780,,,,,,,,,
7525,8606,NW Songwriter Sessions Series - Winter 2015 - Episode 3 Kris Deelane,NW Songwriter Sessions Series - Kris Deelane,Arts & Entertainment,1,2014-11-28T00:00:00,Tom Phillips,132,NW Songwriter Sessions Series,341,1800,,,,,,,,,
7526,8607,NW Songwriter Sessions Series - Winter 2015 - Episode 4 Greg Maroney,NW Songwriter Sessions Series - Greg Maroney,Arts & Entertainment,1,2014-11-28T00:00:00,Tom Phillips,132,NW Songwriter Sessions Series,341,1757,,,,,,,,,
7527,8608,NW Songwriter Sessions Series - Winter 2015 - Episode 5 Tracy Reynolds,NW Songwriter Sessions Series - Tracy Reynolds,Arts & Entertainment,1,2014-11-28T00:00:00,Tom Phillips,132,NW Songwriter Sessions Series,341,1788,,,,,,,,,
7528,8609,NW Songwriter Sessions Series - Winter 2015 - Episode 6 Elvicious Cash,NW Songwriter Sessions Series - Elvicious Cash,Arts & Entertainment,1,2014-11-28T00:00:00,Tom Phillips,132,NW Songwriter Sessions Series,341,1805,,,,,,,,,
7529,8610,Slayed in Oregon - Winter 2015 - Episode 1,Slayed in Oregon - Mentors,Arts & Entertainment,1,2014-11-28T00:00:00,April Jones,46,Slayed in Oregon,35,1800,,,,,,,,,
7530,8611,Slayed in Oregon - Winter 2015 - Episode 2 Field Of Death Heavy Metal festival,Slayed in Oregon - Field Of Death Heavy Metal festival,Arts & Entertainment,1,2014-11-28T00:00:00,April Jones,46,Slayed in Oregon,35,1799,,,,,,,,,
7531,8612,Slayed in Oregon - Winter 2015 - Episode 3 cancelled,Slayed in Oregon - Winter 2015 - Episode 3,Arts & Entertainment,1,2014-11-28T00:00:00,April Jones,46,SharkBite Improv,524,1710,,,,,,,,,
7532,8613,Frances Lee Ministries - Winter 2015 - Episode 1 1/3,Frances Lee Ministries - 1/3,Spiritual,7,2014-11-28T00:00:00,Frances Lee Delgado,85,Frances Lee Ministries,278,3508,,,,,,,,,
7533,8614,Frances Lee Ministries - Winter 2015 - Episode 2 1/17,Frances Lee Ministries - 1/17,Spiritual,7,2014-11-28T00:00:00,Frances Lee Delgado,85,Frances Lee Ministries,278,3508,,,,,,,,,
7534,8615,Frances Lee Ministries - Winter 2015 - Episode 3,Frances Lee Ministries - 2/7,Spiritual,7,2014-11-28T00:00:00,Frances Lee Delgado,85,Frances Lee Ministries,278,3511,,,,,,,,,
7535,8616,Frances Lee Ministries - Winter 2015 - Episode 4 2/21,Frances Lee Ministries - 2/21,Spiritual,7,2014-11-28T00:00:00,Frances Lee Delgado,85,Frances Lee Ministries,278,3507,,,,,,,,,
7536,8617,Frances Lee Ministries - Winter 2015 - Episode 5 3/7,Frances Lee Ministries - 3/7,Spiritual,7,2014-11-28T00:00:00,Frances Lee Delgado,85,Frances Lee Ministries,278,3490,,,,,,,,,
7537,8618,Frances Lee Ministries - Winter 2015 - Episode 6 3/21 cancelled,Frances Lee Ministries - 3/21,Arts & Entertainment,1,2014-11-28T00:00:00,Frances Lee Delgado,85,SharkBite Improv,524,3510,,,,,,,,,
7538,8619,Hour of Life - Winter 2015 - Episode 1,Hour of Life -FOOLISH GALATIONS II,Arts & Entertainment,1,2014-11-28T00:00:00,Ms. Barbara Messinger,73,Hour of Life,62,3396,,,,,,,,,
7539,8620,Hour of Life - Winter 2015 - Episode 2,Hour of Life - WALK IN WISDOM,Spiritual,7,2014-11-28T00:00:00,Ms. Barbara Messinger,73,Hour of Life,62,3401,,,,,,,,,
